fecha,id_tienda,id_producto,promocion_activa,descuento_pct
2025-02-19,2,113,1,20
2025-02-19,2,114,1,15
2025-02-19,2,115,0,0
2025-02-19,2,201,1,5
2025-02-19,2,202,0,0
2025-02-19,2,203,1,25
2025-02-19,2,204,1,25
2025-02-19,2,205,1,20
2025-02-19,2,206,0,0
2025-02-19,2,207,0,0
2025-02-19,2,208,1,25
2025-02-19,2,209,1,10
2025-02-19,2,301,1,20
2025-02-19,2,302,0,0
2025-02-19,2,303,0,0
2025-02-19,2,304,0,0
2025-02-19,2,305,0,0
2025-02-19,2,306,1,10
2025-02-19,2,307,0,0
2025-02-19,2,308,0,0
2025-02-19,2,309,1,5
2025-02-19,2,310,0,0
2025-02-19,2,401,0,0
2025-02-19,2,402,0,0
2025-02-19,2,403,0,0
2025-02-19,2,404,0,0
2025-02-19,2,405,0,0
2025-02-19,2,406,0,0
2025-02-19,2,407,1,20
2025-02-19,2,501,0,0
2025-02-19,2,502,1,25
2025-02-19,2,503,0,0
2025-02-19,2,504,0,0
2025-02-19,2,505,0,0
2025-02-19,3,103,1,20
2025-02-19,3,104,1,5
2025-02-19,3,105,0,0
2025-02-19,3,106,1,25
2025-02-19,3,107,1,20
2025-02-19,3,108,0,0
2025-02-19,3,109,1,10
2025-02-19,3,110,0,0
2025-02-19,3,111,0,0
2025-02-19,3,112,0,0
2025-02-19,3,113,1,25
2025-02-19,3,114,0,0
2025-02-19,3,115,0,0
2025-02-19,3,201,1,5
2025-02-19,3,202,0,0
2025-02-19,3,203,0,0
2025-02-19,3,204,1,20
2025-02-19,3,205,1,20
2025-02-19,3,206,0,0
2025-02-19,3,207,0,0
2025-02-19,3,208,0,0
2025-02-19,3,209,0,0
2025-02-19,3,301,1,15
2025-02-19,3,302,0,0
2025-02-19,3,303,1,20
2025-02-19,3,304,0,0
2025-02-19,3,305,0,0
2025-02-19,3,306,1,25
2025-02-19,3,307,1,5
2025-02-19,3,308,0,0
2025-02-19,3,309,0,0
2025-02-19,3,310,0,0
2025-02-19,3,401,1,20
2025-02-19,3,402,0,0
2025-02-19,3,403,0,0
2025-02-19,3,404,1,5
2025-02-19,3,405,0,0
2025-02-19,3,406,0,0
2025-02-19,3,407,0,0
2025-02-19,3,501,0,0
2025-02-19,3,502,0,0
2025-02-19,3,503,0,0
2025-02-19,3,504,0,0
2025-02-19,3,505,1,5
2025-02-20,1,103,1,20
2025-02-20,1,104,1,15
2025-02-20,1,105,0,0
2025-02-20,1,106,1,25
2025-02-20,1,107,1,25
2025-02-20,1,108,1,20
2025-02-20,1,109,1,15
2025-02-20,1,110,1,20
2025-02-20,1,111,1,5
2025-02-20,1,112,0,0
2025-02-20,1,113,1,10
2025-02-20,1,114,0,0
2025-02-20,1,115,0,0
2025-02-20,1,201,0,0
2025-02-20,1,202,0,0
2025-02-20,1,203,1,20
2025-02-20,1,204,0,0
2025-02-20,1,205,0,0
2025-02-20,1,206,1,15
2025-02-20,1,207,0,0
2025-02-20,1,208,1,5
2025-02-20,1,209,0,0
2025-02-20,1,301,0,0
2025-02-20,1,302,0,0
2025-02-20,1,303,0,0
2025-02-20,1,304,1,20
2025-02-20,1,305,0,0
2025-02-20,1,306,0,0
2025-02-20,1,307,1,5
2025-02-20,1,308,1,5
2025-02-20,1,309,0,0
2025-02-20,1,310,0,0
2025-02-20,1,401,0,0
2025-02-20,1,402,1,20
2025-02-20,1,403,0,0
2025-02-20,1,404,0,0
2025-02-20,1,405,0,0
2025-02-20,1,406,1,20
2025-02-20,1,407,1,5
2025-02-20,1,501,0,0
2025-02-20,1,502,0,0
2025-02-20,1,503,0,0
2025-02-20,1,504,0,0
2025-02-20,1,505,1,10
2025-02-20,2,103,1,15
2025-02-20,2,104,0,0
2025-02-20,2,105,1,25
2025-02-20,2,106,1,25
2025-02-20,2,107,1,15
2025-02-20,2,108,0,0
2025-02-20,2,109,0,0
2025-02-20,2,110,0,0
2025-02-20,2,111,0,0
2025-02-20,2,112,1,25
2025-02-20,2,113,0,0
2025-02-20,2,114,0,0
2025-02-20,2,115,0,0
2025-02-20,2,201,0,0
2025-02-20,2,202,1,5
2025-02-20,2,203,0,0
2025-02-20,2,204,1,15
2025-02-20,2,205,0,0
2025-02-20,2,206,0,0
2025-02-20,2,207,0,0
2025-02-20,2,208,1,5
2025-02-20,2,209,0,0
2025-02-20,2,301,0,0
2025-02-20,2,302,1,10
2025-02-20,2,303,0,0
2025-02-20,2,304,0,0
2025-02-20,2,305,0,0
2025-02-20,2,306,1,20
2025-02-20,2,307,0,0
2025-02-20,2,308,0,0
2025-02-20,2,309,1,25
2025-02-20,2,310,1,10
2025-02-20,2,401,0,0
2025-02-20,2,402,0,0
2025-02-20,2,403,1,20
2025-02-20,2,404,0,0
2025-02-20,2,405,1,10
2025-02-20,2,406,0,0
2025-02-20,2,407,1,15
2025-02-20,2,501,1,20
2025-02-20,2,502,0,0
2025-02-20,2,503,0,0
2025-02-20,2,504,0,0
2025-02-20,2,505,1,10
2025-02-20,3,103,0,0
2025-02-20,3,104,1,25
2025-02-20,3,105,0,0
2025-02-20,3,106,0,0
2025-02-20,3,107,1,5
2025-02-20,3,108,1,15
2025-02-20,3,109,1,5
2025-02-20,3,110,1,20
2025-02-20,3,111,0,0
2025-02-20,3,112,0,0
2025-02-20,3,113,0,0
2025-02-20,3,114,1,5
2025-02-20,3,115,0,0
2025-02-20,3,201,0,0
2025-02-20,3,202,0,0
2025-02-20,3,203,0,0
2025-02-20,3,204,0,0
2025-02-20,3,205,1,25
2025-02-20,3,206,0,0
2025-02-20,3,207,1,10
2025-02-20,3,208,0,0
2025-02-20,3,209,0,0
2025-02-20,3,301,0,0
2025-02-20,3,302,1,20
2025-02-20,3,303,0,0
2025-02-20,3,304,0,0
2025-02-20,3,305,0,0
2025-02-20,3,306,1,25
2025-02-20,3,307,0,0
2025-02-20,3,308,0,0
2025-02-20,3,309,0,0
2025-02-20,3,310,0,0
2025-02-20,3,401,0,0
2025-02-20,3,402,0,0
2025-02-20,3,403,1,10
2025-02-20,3,404,1,25
2025-02-20,3,405,1,10
2025-02-20,3,406,1,20
2025-02-20,3,407,1,20
2025-02-20,3,501,0,0
2025-02-20,3,502,1,25
2025-02-20,3,503,0,0
2025-02-20,3,504,0,0
2025-02-20,3,505,0,0
2025-02-21,1,103,0,0
2025-02-21,1,104,1,15
2025-02-21,1,105,1,5
2025-02-21,1,106,1,15
2025-02-21,1,107,0,0
2025-02-21,1,108,0,0
2025-02-21,1,109,0,0
2025-02-21,1,110,0,0
2025-02-21,1,111,1,5
2025-02-21,1,112,1,15
2025-02-21,1,113,1,15
2025-02-21,1,114,1,5
2025-02-21,1,115,0,0
2025-02-21,1,201,0,0
2025-02-21,1,202,1,20
2025-02-21,1,203,1,20
2025-02-21,1,204,1,25
2025-02-21,1,205,0,0
2025-02-21,1,206,1,5
2025-02-21,1,207,1,25
2025-02-21,1,208,0,0
2025-02-21,1,209,0,0
2025-02-21,1,301,1,25
2025-02-21,1,302,1,25
2025-02-21,1,303,1,20
2025-02-21,1,304,1,20
2025-02-21,1,305,1,25
2025-02-21,1,306,0,0
2025-02-21,1,307,0,0
2025-02-21,1,308,0,0
2025-02-21,1,309,0,0
2025-02-21,1,310,0,0
2025-02-21,1,401,1,10
2025-02-21,1,402,0,0
2025-02-21,1,403,1,10
2025-02-21,1,404,0,0
2025-02-21,1,405,0,0
2025-02-21,1,406,0,0
2025-02-21,1,407,1,10
2025-02-21,1,501,1,25
2025-02-21,1,502,0,0
2025-02-21,1,503,0,0
2025-02-21,1,504,1,10
2025-02-21,1,505,0,0
2025-02-21,2,103,0,0
2025-02-21,2,104,1,25
2025-02-21,2,105,0,0
2025-02-21,2,106,1,25
2025-02-21,2,107,0,0
2025-02-21,2,108,1,20
2025-02-21,2,109,0,0
2025-02-21,2,110,0,0
2025-02-21,2,111,0,0
2025-02-21,2,112,1,15
2025-02-21,2,113,1,10
2025-02-21,2,114,0,0
2025-02-21,2,115,1,25
2025-02-21,2,201,1,5
2025-02-21,2,202,0,0
2025-02-21,2,203,1,15
2025-02-21,2,204,1,10
2025-02-21,2,205,0,0
2025-02-21,2,206,1,25
2025-02-21,2,207,0,0
2025-02-21,2,208,0,0
2025-02-21,2,209,1,20
2025-02-21,2,301,1,20
2025-02-21,2,302,1,5
2025-02-21,2,303,1,20
2025-02-21,2,304,0,0
2025-02-21,2,305,0,0
2025-02-21,2,306,0,0
2025-02-21,2,307,0,0
2025-02-21,2,308,1,25
2025-02-21,2,309,0,0
2025-02-21,2,310,0,0
2025-02-21,2,401,1,20
2025-02-21,2,402,0,0
2025-02-21,2,403,0,0
2025-02-21,2,404,0,0
2025-02-21,2,405,0,0
2025-02-21,2,406,1,15
2025-02-21,2,407,0,0
2025-02-21,2,501,0,0
2025-02-21,2,502,0,0
2025-02-21,2,503,1,25
2025-02-21,2,504,0,0
2025-02-21,2,505,0,0
2025-02-21,3,103,0,0
2025-02-21,3,104,1,15
2025-02-21,3,105,0,0
2025-02-21,3,106,1,10
2025-02-21,3,107,1,15
2025-02-21,3,108,0,0
2025-02-21,3,109,1,10
2025-02-21,3,110,0,0
2025-02-21,3,111,1,5
2025-02-21,3,112,0,0
2025-02-21,3,113,0,0
2025-02-21,3,114,0,0
2025-02-21,3,115,0,0
2025-02-21,3,201,1,20
2025-02-21,3,202,0,0
2025-02-21,3,203,1,20
2025-02-21,3,204,1,15
2025-02-21,3,205,0,0
2025-02-21,3,206,0,0
2025-02-21,3,207,1,5
2025-02-21,3,208,0,0
2025-02-21,3,209,1,5
2025-02-21,3,301,1,20
2025-02-21,3,302,1,25
2025-02-21,3,303,1,20
2025-02-21,3,304,0,0
2025-02-21,3,305,0,0
2025-02-21,3,306,0,0
2025-02-21,3,307,0,0
2025-02-21,3,308,0,0
2025-02-21,3,309,0,0
2025-02-21,3,310,0,0
2025-02-21,3,401,0,0
2025-02-21,3,402,0,0
2025-02-21,3,403,0,0
2025-02-21,3,404,1,5
2025-02-21,3,405,0,0
2025-02-21,3,406,0,0
2025-02-21,3,407,0,0
2025-02-21,3,501,0,0
2025-02-21,3,502,0,0
2025-02-21,3,503,1,25
2025-02-21,3,504,0,0
2025-02-21,3,505,0,0
2025-02-22,1,103,0,0
2025-02-22,1,104,1,5
2025-02-22,1,105,1,20
2025-02-22,1,106,1,25
2025-02-22,1,107,1,10
2025-02-22,1,108,1,10
2025-02-22,1,109,0,0
2025-02-22,1,110,1,25
2025-02-22,1,111,0,0
2025-02-22,1,112,1,20
2025-02-22,1,113,0,0
2025-02-22,1,114,1,15
2025-02-22,1,115,1,25
2025-02-22,1,201,0,0
2025-02-22,1,202,0,0
2025-02-22,1,203,0,0
2025-02-22,1,204,1,20
2025-02-22,1,205,1,25
2025-02-22,1,206,1,10
2025-02-22,1,207,0,0
2025-02-22,1,208,1,20
2025-02-22,1,209,1,25
2025-02-22,1,301,1,10
2025-02-22,1,302,0,0
2025-02-22,1,303,1,15
2025-02-22,1,304,0,0
2025-02-22,1,305,1,5
2025-02-22,1,306,0,0
2025-02-22,1,307,0,0
2025-02-22,1,308,0,0
2025-02-22,1,309,1,15
2025-02-22,1,310,0,0
2025-02-22,1,401,0,0
2025-02-22,1,402,0,0
2025-02-22,1,403,1,25
2025-02-22,1,404,0,0
2025-02-22,1,405,0,0
2025-02-22,1,406,1,25
2025-02-22,1,407,0,0
2025-02-22,1,501,1,15
2025-02-22,1,502,0,0
2025-02-22,1,503,0,0
2025-02-22,1,504,0,0
2025-02-22,1,505,0,0
2025-02-22,2,103,1,15
2025-02-22,2,104,0,0
2025-02-22,2,105,0,0
2025-02-22,2,106,0,0
2025-02-22,2,107,1,15
2025-02-22,2,108,0,0
2025-02-22,2,109,0,0
2025-02-22,2,110,0,0
2025-02-22,2,111,1,25
2025-02-22,2,112,1,5
2025-02-22,2,113,1,20
2025-02-22,2,114,0,0
2025-02-22,2,115,0,0
2025-02-22,2,201,0,0
2025-02-22,2,202,0,0
2025-02-22,2,203,0,0
2025-02-22,2,204,0,0
2025-02-22,2,205,1,5
2025-02-22,2,206,0,0
2025-02-22,2,207,1,25
2025-02-22,2,208,0,0
2025-02-22,2,209,1,5
2025-02-22,2,301,1,5
2025-02-22,2,302,0,0
2025-02-22,2,303,1,15
2025-02-22,2,304,0,0
2025-02-22,2,305,0,0
2025-02-22,2,306,1,10
2025-02-22,2,307,1,15
2025-02-22,2,308,1,20
2025-02-22,2,309,1,10
2025-02-22,2,310,0,0
2025-02-22,2,401,0,0
2025-02-22,2,402,0,0
2025-02-22,2,403,1,25
2025-02-22,2,404,1,20
2025-02-22,2,405,0,0
2025-02-22,2,406,1,5
2025-02-22,2,407,1,10
2025-02-22,2,501,0,0
2025-02-22,2,502,1,5
2025-02-22,2,503,0,0
2025-02-22,2,504,0,0
2025-02-22,2,505,0,0
2025-02-22,3,103,1,25
2025-02-22,3,104,0,0
2025-02-22,3,105,1,20
2025-02-22,3,106,0,0
2025-02-22,3,107,0,0
2025-02-22,3,108,0,0
2025-02-22,3,109,0,0
2025-02-22,3,110,0,0
2025-02-22,3,111,0,0
2025-02-22,3,112,1,15
2025-02-22,3,113,1,5
2025-02-22,3,114,1,15
2025-02-22,3,115,0,0
2025-02-22,3,201,0,0
2025-02-22,3,202,0,0
2025-02-22,3,203,1,10
2025-02-22,3,204,1,20
2025-02-22,3,205,1,5
2025-02-22,3,206,0,0
2025-02-22,3,207,1,25
2025-02-22,3,208,0,0
2025-02-22,3,209,0,0
2025-02-22,3,301,1,10
2025-02-22,3,302,0,0
2025-02-22,3,303,0,0
2025-02-22,3,304,0,0
2025-02-22,3,305,1,25
2025-02-22,3,306,1,5
2025-02-22,3,307,0,0
2025-02-22,3,308,0,0
2025-02-22,3,309,0,0
2025-02-22,3,310,0,0
2025-02-22,3,401,0,0
2025-02-22,3,402,1,20
2025-02-22,3,403,1,10
2025-02-22,3,404,0,0
2025-02-22,3,405,0,0
2025-02-22,3,406,0,0
2025-02-22,3,407,1,15
2025-02-22,3,501,0,0
2025-02-22,3,502,0,0
2025-02-22,3,503,0,0
2025-02-22,3,504,0,0
2025-02-22,3,505,1,10
2025-02-23,1,103,1,10
2025-02-23,1,104,0,0
2025-02-23,1,105,0,0
2025-02-23,1,106,0,0
2025-02-23,1,107,0,0
2025-02-23,1,108,1,10
2025-02-23,1,109,0,0
2025-02-23,1,110,0,0
2025-02-23,1,111,0,0
2025-02-23,1,112,1,20
2025-02-23,1,113,0,0
2025-02-23,1,114,0,0
2025-02-23,1,115,0,0
2025-02-23,1,201,0,0
2025-02-23,1,202,0,0
2025-02-23,1,203,0,0
2025-02-23,1,204,0,0
2025-02-23,1,205,1,25
2025-02-23,1,206,0,0
2025-02-23,1,207,0,0
2025-02-23,1,208,0,0
2025-02-23,1,209,0,0
2025-02-23,1,301,1,20
2025-02-23,1,302,0,0
2025-02-23,1,303,0,0
2025-02-23,1,304,1,20
2025-02-23,1,305,0,0
2025-02-23,1,306,0,0
2025-02-23,1,307,1,25
2025-02-23,1,308,1,20
2025-02-23,1,309,0,0
2025-02-23,1,310,0,0
2025-02-23,1,401,1,25
2025-02-23,1,402,0,0
2025-02-23,1,403,0,0
2025-02-23,1,404,1,5
2025-02-23,1,405,1,10
2025-02-23,1,406,0,0
2025-02-23,1,407,0,0
2025-02-23,1,501,0,0
2025-02-23,1,502,1,5
2025-02-23,1,503,0,0
2025-02-23,1,504,1,25
2025-02-23,1,505,0,0
2025-02-23,2,103,0,0
2025-02-23,2,104,0,0
2025-02-23,2,105,0,0
2025-02-23,2,106,0,0
2025-02-23,2,107,0,0
2025-02-23,2,108,0,0
2025-02-23,2,109,1,20
2025-02-23,2,110,0,0
2025-02-23,2,111,1,15
2025-02-23,2,112,1,5
2025-02-23,2,113,1,20
2025-02-23,2,114,1,25
2025-02-23,2,115,1,15
2025-02-23,2,201,0,0
2025-02-23,2,202,0,0
2025-02-23,2,203,0,0
2025-02-23,2,204,0,0
2025-02-23,2,205,0,0
2025-02-23,2,206,1,15
2025-02-23,2,207,0,0
2025-02-23,2,208,0,0
2025-02-23,2,209,1,5
2025-02-23,2,301,0,0
2025-02-23,2,302,0,0
2025-02-23,2,303,0,0
2025-02-23,2,304,1,5
2025-02-23,2,305,0,0
2025-02-23,2,306,0,0
2025-02-23,2,307,0,0
2025-02-23,2,308,1,20
2025-02-23,2,309,0,0
2025-02-23,2,310,0,0
2025-02-23,2,401,1,20
2025-02-23,2,402,0,0
2025-02-23,2,403,1,5
2025-02-23,2,404,0,0
2025-02-23,2,405,0,0
2025-02-23,2,406,1,15
2025-02-23,2,407,0,0
2025-02-23,2,501,1,15
2025-02-23,2,502,0,0
2025-02-23,2,503,0,0
2025-02-23,2,504,0,0
2025-02-23,2,505,0,0
2025-02-23,3,103,0,0
2025-02-23,3,104,1,15
2025-02-23,3,105,0,0
2025-02-23,3,106,0,0
2025-02-23,3,107,1,15
2025-02-23,3,108,0,0
2025-02-23,3,109,0,0
2025-02-23,3,110,1,10
2025-02-23,3,111,0,0
2025-02-23,3,112,0,0
2025-02-23,3,113,1,15
2025-02-23,3,114,0,0
2025-02-23,3,115,0,0
2025-02-23,3,201,0,0
2025-02-23,3,202,1,5
2025-02-23,3,203,1,15
2025-02-23,3,204,1,20
2025-02-23,3,205,1,15
2025-02-23,3,206,0,0
2025-02-23,3,207,1,20
2025-02-23,3,208,1,20
2025-02-23,3,209,1,20
2025-02-23,3,301,1,25
2025-02-23,3,302,0,0
2025-02-23,3,303,0,0
2025-02-23,3,304,1,10
2025-02-23,3,305,0,0
2025-02-23,3,306,1,25
2025-02-23,3,307,1,5
2025-02-23,3,308,0,0
2025-02-23,3,309,0,0
2025-02-23,3,310,0,0
2025-02-23,3,401,0,0
2025-02-23,3,402,1,15
2025-02-23,3,403,0,0
2025-02-23,3,404,1,15
2025-02-23,3,405,0,0
2025-02-23,3,406,1,25
2025-02-23,3,407,0,0
2025-02-23,3,501,0,0
2025-02-23,3,502,0,0
2025-02-23,3,503,0,0
2025-02-23,3,504,1,15
2025-02-23,3,505,0,0
2025-02-24,1,103,0,0
2025-02-24,1,104,1,10
2025-02-24,1,105,1,25
2025-02-24,1,106,0,0
2025-02-24,1,107,1,25
2025-02-24,1,108,0,0
2025-02-24,1,109,0,0
2025-02-24,1,110,0,0
2025-02-24,1,111,1,20
2025-02-24,1,112,1,25
2025-02-24,1,113,0,0
2025-02-24,1,114,0,0
2025-02-24,1,115,0,0
2025-02-24,1,201,0,0
2025-02-24,1,202,0,0
2025-02-24,1,203,0,0
2025-02-24,1,204,0,0
2025-02-24,1,205,0,0
2025-02-24,1,206,0,0
2025-02-24,1,207,0,0
2025-02-24,1,208,0,0
2025-02-24,1,209,0,0
2025-02-24,1,301,0,0
2025-02-24,1,302,0,0
2025-02-24,1,303,0,0
2025-02-24,1,304,0,0
2025-02-24,1,305,1,15
2025-02-24,1,306,0,0
2025-02-24,1,307,1,20
2025-02-24,1,308,0,0
2025-02-24,1,309,1,15
2025-02-24,1,310,0,0
2025-02-24,1,401,0,0
2025-02-24,1,402,1,10
2025-02-24,1,403,0,0
2025-02-24,1,404,0,0
2025-02-24,1,405,1,20
2025-02-24,1,406,1,15
2025-02-24,1,407,0,0
2025-02-24,1,501,0,0
2025-02-24,1,502,0,0
2025-02-24,1,503,0,0
2025-02-24,1,504,0,0
2025-02-24,1,505,0,0
2025-02-24,2,103,1,20
2025-02-24,2,104,1,10
2025-02-24,2,105,0,0
2025-02-24,2,106,0,0
2025-02-24,2,107,1,15
2025-02-24,2,108,1,5
2025-02-24,2,109,0,0
2025-02-24,2,110,0,0
2025-02-24,2,111,1,25
2025-02-24,2,112,0,0
2025-02-24,2,113,1,10
2025-02-24,2,114,0,0
2025-02-24,2,115,1,25
2025-02-24,2,201,0,0
2025-02-24,2,202,0,0
2025-02-24,2,203,1,15
2025-02-24,2,204,0,0
2025-02-24,2,205,0,0
2025-02-24,2,206,1,15
2025-02-24,2,207,1,10
2025-02-24,2,208,1,5
2025-02-24,2,209,1,25
2025-02-24,2,301,0,0
2025-02-24,2,302,0,0
2025-02-24,2,303,1,10
2025-02-24,2,304,0,0
2025-02-24,2,305,0,0
2025-02-24,2,306,0,0
2025-02-24,2,307,0,0
2025-02-24,2,308,1,20
2025-02-24,2,309,1,10
2025-02-24,2,310,0,0
2025-02-24,2,401,0,0
2025-02-24,2,402,0,0
2025-02-24,2,403,0,0
2025-02-24,2,404,0,0
2025-02-24,2,405,1,25
2025-02-24,2,406,0,0
2025-02-24,2,407,0,0
2025-02-24,2,501,0,0
2025-02-24,2,502,0,0
2025-02-24,2,503,0,0
2025-02-24,2,504,1,5
2025-02-24,2,505,1,5
2025-02-24,3,103,0,0
2025-02-24,3,104,1,10
2025-02-24,3,105,1,15
2025-02-24,3,106,0,0
2025-02-24,3,107,1,25
2025-02-24,3,108,0,0
2025-02-24,3,109,0,0
2025-02-24,3,110,1,15
2025-02-24,3,111,0,0
2025-02-24,3,112,1,15
2025-02-24,3,113,0,0
2025-02-24,3,114,1,15
2025-02-24,3,115,0,0
2025-02-24,3,201,1,20
2025-02-24,3,202,1,10
2025-02-24,3,203,1,5
2025-02-24,3,204,0,0
2025-02-24,3,205,1,20
2025-02-24,3,206,1,5
2025-02-24,3,207,1,5
2025-02-24,3,208,1,25
2025-02-24,3,209,0,0
2025-02-24,3,301,0,0
2025-02-24,3,302,0,0
2025-02-24,3,303,1,25
2025-02-24,3,304,1,10
2025-02-24,3,305,0,0
2025-02-24,3,306,0,0
2025-02-24,3,307,0,0
2025-02-24,3,308,0,0
2025-02-24,3,309,1,20
2025-02-24,3,310,0,0
2025-02-24,3,401,1,25
2025-02-24,3,402,0,0
2025-02-24,3,403,1,5
2025-02-24,3,404,0,0
2025-02-24,3,405,0,0
2025-02-24,3,406,1,25
2025-02-24,3,407,0,0
2025-02-24,3,501,1,10
2025-02-24,3,502,0,0
2025-02-24,3,503,1,20
2025-02-24,3,504,1,20
2025-02-24,3,505,0,0
2025-02-25,1,103,0,0
2025-02-25,1,104,1,20
2025-02-25,1,105,0,0
2025-02-25,1,106,0,0
2025-02-25,1,107,1,15
2025-02-25,1,108,1,25
2025-02-25,1,109,1,5
2025-02-25,1,110,0,0
2025-02-25,1,111,1,5
2025-02-25,1,112,1,10
2025-02-25,1,113,0,0
2025-02-25,1,114,0,0
2025-02-25,1,115,0,0
2025-02-25,1,201,0,0
2025-02-25,1,202,1,15
2025-02-25,1,203,0,0
2025-02-25,1,204,1,25
2025-02-25,1,205,1,25
2025-02-25,1,206,0,0
2025-02-25,1,207,0,0
2025-02-25,1,208,1,15
2025-02-25,1,209,0,0
2025-02-25,1,301,0,0
2025-02-25,1,302,0,0
2025-02-25,1,303,1,25
2025-02-25,1,304,0,0
2025-02-25,1,305,0,0
2025-02-25,1,306,1,5
2025-02-25,1,307,0,0
2025-02-25,1,308,0,0
2025-02-25,1,309,0,0
2025-02-25,1,310,1,20
2025-02-25,1,401,1,20
2025-02-25,1,402,0,0
2025-02-25,1,403,1,25
2025-02-25,1,404,1,20
2025-02-25,1,405,0,0
2025-02-25,1,406,0,0
2025-02-25,1,407,0,0
2025-02-25,1,501,0,0
2025-02-25,1,502,0,0
2025-02-25,1,503,1,25
2025-02-25,1,504,1,20
2025-02-25,1,505,0,0
2025-02-25,2,103,0,0
2025-02-25,2,104,1,10
2025-02-25,2,105,1,15
2025-02-25,2,106,1,15
2025-02-25,2,107,0,0
2025-02-25,2,108,1,5
2025-02-25,2,109,0,0
2025-02-25,2,110,1,10
2025-02-25,2,111,0,0
2025-02-25,2,112,1,20
2025-02-25,2,113,1,20
2025-02-25,2,114,0,0
2025-02-25,2,115,0,0
2025-02-25,2,201,1,10
2025-02-25,2,202,0,0
2025-02-25,2,203,0,0
2025-02-25,2,204,1,25
2025-02-25,2,205,1,10
2025-02-25,2,206,1,20
2025-02-25,2,207,1,15
2025-02-25,2,208,1,5
2025-02-25,2,209,0,0
2025-02-25,2,301,0,0
2025-02-25,2,302,0,0
2025-02-25,2,303,1,15
2025-02-25,2,304,1,20
2025-02-25,2,305,1,20
2025-02-25,2,306,0,0
2025-02-25,2,307,1,25
2025-02-25,2,308,1,10
2025-02-25,2,309,0,0
2025-02-25,2,310,0,0
2025-02-25,2,401,1,15
2025-02-25,2,402,1,10
2025-02-25,2,403,0,0
2025-02-25,2,404,0,0
2025-02-25,2,405,0,0
2025-02-25,2,406,1,10
2025-02-25,2,407,0,0
2025-02-25,2,501,0,0
2025-02-25,2,502,0,0
2025-02-25,2,503,1,20
2025-02-25,2,504,0,0
2025-02-25,2,505,1,20
2025-02-25,3,103,1,10
2025-02-25,3,104,0,0
2025-02-25,3,105,0,0
2025-02-25,3,106,0,0
2025-02-25,3,107,0,0
2025-02-25,3,108,1,10
2025-02-25,3,109,1,20
2025-02-25,3,110,1,10
2025-02-25,3,111,0,0
2025-02-25,3,112,0,0
2025-02-25,3,113,1,10
2025-02-25,3,114,0,0
2025-02-25,3,115,0,0
2025-02-25,3,201,1,15
2025-02-25,3,202,1,10
2025-02-25,3,203,0,0
2025-02-25,3,204,1,15
2025-02-25,3,205,0,0
2025-02-25,3,206,1,25
2025-02-25,3,207,0,0
2025-02-25,3,208,1,10
2025-02-25,3,209,1,25
2025-02-25,3,301,1,10
2025-02-25,3,302,1,10
2025-02-25,3,303,1,25
2025-02-25,3,304,0,0
2025-02-25,3,305,0,0
2025-02-25,3,306,0,0
2025-02-25,3,307,1,25
2025-02-25,3,308,1,10
2025-02-25,3,309,1,20
2025-02-25,3,310,1,10
2025-02-25,3,401,0,0
2025-02-25,3,402,0,0
2025-02-25,3,403,0,0
2025-02-25,3,404,0,0
2025-02-25,3,405,0,0
2025-02-25,3,406,0,0
2025-02-25,3,407,0,0
2025-02-25,3,501,1,10
2025-02-25,3,502,0,0
2025-02-25,3,503,1,25
2025-02-25,3,504,1,15
2025-02-25,3,505,1,25
2025-02-26,1,103,1,15
2025-02-26,1,104,0,0
2025-02-26,1,105,0,0
2025-02-26,1,106,1,20
2025-02-26,1,107,1,15
2025-02-26,1,108,0,0
2025-02-26,1,109,0,0
2025-02-26,1,110,1,25
2025-02-26,1,111,1,15
2025-02-26,1,112,0,0
2025-02-26,1,113,0,0
2025-02-26,1,114,0,0
2025-02-26,1,115,0,0
2025-02-26,1,201,0,0
2025-02-26,1,202,1,10
2025-02-26,1,203,1,10
2025-02-26,1,204,0,0
2025-02-26,1,205,0,0
2025-02-26,1,206,0,0
2025-02-26,1,207,0,0
2025-02-26,1,208,1,5
2025-02-26,1,209,1,10
2025-02-26,1,301,0,0
2025-02-26,1,302,0,0
2025-02-26,1,303,1,25
2025-02-26,1,304,1,10
2025-02-26,1,305,0,0
2025-02-26,1,306,1,5
2025-02-26,1,307,1,15
2025-02-26,1,308,1,5
2025-02-26,1,309,0,0
2025-02-26,1,310,1,15
2025-02-26,1,401,0,0
2025-02-26,1,402,1,15
2025-02-26,1,403,0,0
2025-02-26,1,404,0,0
2025-02-26,1,405,1,10
2025-02-26,1,406,0,0
2025-02-26,1,407,0,0
2025-02-26,1,501,1,20
2025-02-26,1,502,1,20
2025-02-26,1,503,1,25
2025-02-26,1,504,1,5
2025-02-26,1,505,0,0
2025-02-26,2,103,1,15
2025-02-26,2,104,0,0
2025-02-26,2,105,1,15
2025-02-26,2,106,1,5
2025-02-26,2,107,1,15
2025-02-26,2,108,1,10
2025-02-26,2,109,0,0
2025-02-26,2,110,1,15
2025-02-26,2,111,1,20
2025-02-26,2,112,1,5
2025-02-26,2,113,0,0
2025-02-26,2,114,0,0
2025-02-26,2,115,1,20
2025-02-26,2,201,0,0
2025-02-26,2,202,0,0
2025-02-26,2,203,0,0
2025-02-26,2,204,0,0
